CLUE,ANS,POS,FOUND IN
"Listening device, insect or electronic fault ",bug,2,Bug (informal term for spying device)
Firm ,solid,1,Solidified
Make better ,improve,1,Improved quality
Many-coloured gem ,opal,11,Multicolored opal
Highway ,road,1,Roadway
Occasion for excessive eating or drinking,binge,5,Binge session
Very famous person ,legend,10,Legendary character
Thick liquid for skin ,lotion,1,Creamy lotion
Snow leopard; weight ,ounce,18,Agile and light enough for quick pounces on prey
Stand firm against ,resist,16,Courageous to resist
Former ruler of Iran,shah,1,Mohammad Reza Shah Pahlavi
Mucus - stolidity ,phlegm,5,Rigid phlegm
Made ready (to fire) ,primed,4,Primed for action
Broad ,wide,2,Wide-ranging
Kill by piercing with a spear or sharp pole ,impale,3,Impaled
"Gas, O ",oxygen,1,Oxygenated
Between Triassic and Cretaceous ,jurassic,1,Jurassic Period Transition
Non-clergy ,laic,16,Laicized (though typically refers to a clergy member)
Room at the bottom ,basement,1,Basement dwelling
Old letter; the (anag.) ,eth,16,Obsolete communication method
Miscellaneous ,mixed,15,Mixed assortment
Concluding ,ending,18,Ending commentary
Immeasurably bad ,abysmal,14,Abysmal (intensified)
Evening service ,vesper,6,Vespers
Ocean ,sea,4,Seawater
Having a common cultural tradition ,ethnic,9,Ethnic legacy
