CLUE,ANS,POS,FOUND IN
1940s' jazz characterised by virtuosity ,bebop,4,"Bebop phrasing: Characterized by fast tempo, complex chord progressions, exemplified in the works of Dizzy Gillespie and Charlie Parker"
A knotted mess,tangle,1,Entangled
Fastener ,zip,10,Zipper fastener (metal or plastic)
New Zealander ,maori,13,Resident with dual ancestry: Maori and Pākehā (European)
Over to the other side,across,1,"Across: Transition, Change, Shift"
Normal; innate,natural,4,Natural aptitude
Lady luck ,chance,7,Chance occurrence
Flat-bottomed barge ,lighter,14,Flat-bottomed cargo lighter
Astonishing ,amazing,20,Spectacularly surprising (referring to something unexpected and amazing)
Hindu sect and its chant ,hare krishna,1,"Vaishnavism - ""Hare Krishna Maha Mantra"""
Calf flesh ,veal,8,"Veal chop (technically not calf, but commonly associated with young cattle)"
Organ of hearing ,ear,12,"Cerebellopontine angle (associated with acoustic neuroma, which may affect hearing)"
Strong wind ,gale,1,Gale-force
IX,nine,1,Ninefold increase
