CLUE,ANS,POS,FOUND IN
Spanish friend ,amigo,1,Amigo hispano
Taurus,bull,1,Bullish symbol
Inappropriate ,improper,7,Improper attire in certain settings
Swapping ,exchanging,21,Exchanging partnerships
Least in difference between high and low tides,neap,3,Neap Tide
Wardrobe ,closet,9,Clothes closet
Right or means of entry ,access,7,Access point
Subdivisions in theatre ,scenes,2,Scenes: Subsections within acts that may change settings or introduce new characters.
Form of mental illness causing one to withdraw into private world ,autism,4,Autism Spectrum Disorder (with pronounced social detachment)
Offer of marriage ,proposal,1,Engagement proposal
Unit of current ,ampere,1,Ampere (A)
