CLUE,ANS,POS,FOUND IN
Suitable ,fit,1,Fitting or appropriate
Beer manufacturer ,brewer,3,Brewery
Forced out of office ,ousted,11,Unexpectedly ousted
Seventh sign of the Zodiac,libra,2,"Libra: Air Sign symbolizing balance, harmony, and diplomacy often depicted with scales."
Thong ,g-string,3,"G-string (when referring to undergarments in a slang sense, which is not typical for crosswords but worth mentioning)"
Travel instantly (sci-fi) ,teleport,3,Quantum teleportation
Woven from wool ,knitted,5,Knitted sweater
German emperor ,kaiser,1,Kaiser Wilhelm I
Marry ,wed,7,Legally wedded spouse
Enthusiastic praise ,acclaim,12,Inspiring acclaims
Tropical tree or hand part ,palm,2,Palm-tree
