CLUE,ANS,POS,FOUND IN
(Half of) lower garment ,breech,6,Breeches
Bring a baby off mother's milk ,wean,1,Weaned
Hang around ,loiter,1,Loitering
Style; refinement ,elegance,19,Culinary artistry and elegance
Disgorged ,ejected,2,Ejected suddenly
Breaking waves ,surf,2,Crashing surf
Place of religious seclusion,cloister,15,Secluded cloister
Illegal ,illicit,8,Illicit trade
Epic - legend ,saga,12,Mythological saga
Pressure or emphasis ,stress,6,Stressed
"Functional, handy ",useful,14,Usefulness
Leading article ,editorial,1,Editorial leaderpiece
Body part and the nerve to do something,neck,9,"Neck - tilt, nod, or support head in various positions to facilitate observation and communication"
Boundary; maximum ,limit,3,Limitless
Frame of vehicle ,chassis,1,Automobile chassis
Adhesive - muggy,sticky,17,Humidity affecting sticky substances
Cutters ,knives,1,"Knives - Tools with sharp edges used for cutting various materials, including paper in crosswords."
Slender - refined,svelte,7,Svelte figure
Part of a billiard table,pocket,15,Axis line (longitudinal stripe running down the middle of a pocket table)
Representative; token ,symbolic,13,Symbolic representation
