CLUE,ANS,POS
Protrude ,jut,1
"Old, courtly dance ",saraband,8
Quite obvious and clear ,evident,6
Blacksmith's block ,anvil,2
Ballpoint pen ,biro,1
Tiered ,layered,6
Bone in lower leg ,tibia,1
Requiring speedy action,urgent,1
Self-centred ,egocentric,3
"Alters, makes right ",amends,4
False god ,idol,1
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,1
Drink ,beverage,2
"Cotton, slave, estate ",plantation,1
Unjust ,unfair,5
Learn (anag),renal,4
Sikh headdress ,turban,1
Citrus fruit ,lime,3
Fast American dance,jive,15
"Pierced, like meat",skewered,1
Garden pest ,greenfly,14
Hair-style from Dark Continent ,afro,1
Group of people behaving like sheep? ,herd,1
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
