CLUE,ANS,POS
Plenty -- containers ,bags,14
Use up,exhaust,3
Submarine missile,trident,8
Situation from which no progress can be made ,deadlock,2
Shade of brown ,sepia,18
Wriggle as in embarrassment ,squirm,1
Alehouse,tavern,2
"Small, wild US horse",mustang,1
Throw ,fling,4
Strongly want ,desire,4
Stone pillar tapering towards a point ,obelisk,2
Foreign lodger doing housework,au pair,1
Raised platform ,dais,1
Scottish island,skye,2
Plunge ,dive,1
Smart or shrewd ,clever,4
Connection ,link,2
Stifle ,suffocate,20
Supplication ,request,5
Resign ,quit,3
"Chest bones, may be floating ",ribs,4
Parade ,march,2
