CLUE,ANS,POS
Type of carpet ,axminster,3
Branch of technology including aviation ,aerospace,1
Angry ,ireful,5
Root vegetable ,carrot,1
"Adieu, so long ",farewell,1
Skin complaint ,eczema,1
"Of a period of government, such as in Britain 1811-1820",regency,1
Immense ,vast,7
Bring charge against ,accuse,1
Place of religious retreat for Hindus ,ashram,1
Former students,alumni,1
Break into parts ,split,1
Booty ,loot,2
Curtail ,abridge,3
Perpendicular ,vertical,1
"Kind of nut, makes nice icing on cake ",almond,1
German motorway ,autobahn,1
