CLUE,ANS,POS
Wheedle - coax,cajole,1
Retail branches ,outlets,2
Obligation ,duty,1
Standard score for golfers ,par,1
Improved ,enhanced,1
Now ,at present,2
Genuine ,sincere,2
Abusive harangue ,diatribe,7
Unit of food energy ,calorie,1
Chopped down - with a single blow? ,felled,1
Female classical dancer,ballerina,1
Snooker stick ,cue,1
Porch along the outside of a building ,veranda,1
Curse ,anathema,11
An aromatic herb ,marjoram,15
Skating venue ,rink,4
Letter,epistle,3
Happen again ,recur,1
First performance ,premiere,2
Capital city of Scotland ,edinburgh,1
