CLUE,ANS,POS,FOUND IN
Spanish friend ,amigo,1,Amigo en español
Taurus,bull,1,Bull-headed
Travel through an area to learn about it ,explore,1,Explore region
A simple or old song ,ballad,4,Vintage ballad
Lie with arms and legs spread about loosely ,sprawl,7,Relaxed sprawl
Set in motion,trigger,4,Triggered
Inappropriate ,improper,5,Improper conduct
Right or means of entry ,access,1,Direct access
Field of grass ,meadow,1,Green meadow
Subdivisions in theatre ,scenes,1,"Act: A major division within a play, typically consisting of several scenes that form a structural unit."
Part of a machine with a plunging motion ,piston,1,Piston (in the context of engines or hydraulic cylinders)
Not all ,some,4,"Unanchored: This term might fit if addressing an emotional or psychological state rather than physical hunger, such as in a clue about someone feeling adrift from their routines or desires for sustenance"
Form of mental illness causing one to withdraw into private world ,autism,11,"Autism spectrum disorder (specifically, difficulties with social interaction and communication)"
Offer of marriage ,proposal,2,Wedding proposal
Compunction ,remorse,11,A sense of remorse for past actions
