CLUE,ANS,POS,FOUND IN
Dignity and assurance of manner ,poise,2,"Poise (implies balance, gracefulness, and assurance)"
Robbed with the threat of violence ,mugged,5,Mugged at gunpoint
Paradise,garden of eden,2,Eden (referencing the biblical Garden of Eden)
Dense yellow fog,pea-souper,2,Pea-souper (thick fog with the color and density of peas)
Suffering of body or mind ,pain,14,"Anguish (pain, both physical and mental)"
Seeker of alms ,beggar,2,Beggar - Traditional term for someone who asks others to grant money or food as charity.
By word of mouth ,oral,1,Orally
Event at winter Olympics,ski jump,4,Ski Jumping
Small piece ,bit,8,"Bit (both colloquial and precise for small pieces, especially information)"
US inventor,edison,2,Thomas Edison - Famous for his work on electric light and power utilities.
