CLUE,ANS,POS
Archer ,bowman,1
Acute pain of the nerves ,neuralgia,2
Ring it for access ,doorbell,1
Reaching a destination ,arriving,1
Depend ,rely,1
Accustomed ,used,10
Finish ,conclude,3
Relating to more than one branch of study ,interdisciplinary,2
Army officer ,colonel,2
Terrace ,patio,2
"Ferocious, savage",fierce,2
Front part of a ship ,bow,1
More acute ,sharper,1
Guffaw ,laugh,3
Risk ,danger,2
Elevation above sea-level ,altitude,1
Horse rider ,jockey,1
Became healthy again ,healed,2
Covered walkway in religious establishment,cloister,12
Foot movement ,step,1
Legitimate ,lawful,5
Combat,fight,2
Break out ,erupt,1
Fall back on ,turn to,5
