CLUE,ANS,POS
Annoy; pointer ,needle,16
Former West German capital ,bonn,1
South Pacific member of the Commonwealth ,fiji,2
Small in length ,short,1
Supplicated,prayed,1
Moved smoothly ,slid,2
Instinctive ,intuitive,2
"'Jeers, provokes (6)' ",taunts,1
Mediocre ,average,1
Peculiar in behaviour ,quirky,1
Conflict ,strife,6
Flax fabric ,linen,1
University teacher ,lecturer,2
Sudden thrust in fencing ,lunge,1
Colour; sad ,blue,11
Organic matter in topsoil ,humus,1
Eraser in bridge ,rubber,2
Husks of cereal grain,bran,3
Pull a face ,grimace,1
Parisian tower designer ,eiffel,1
One in loco parentis ,guardian,1
"Career, calling ",vocation,2
