CLUE,ANS,POS
Rubbish - baby animals,litter,13
Knight's title,sir,1
Projectile from bow ,arrow,1
Arrive at ,reach,3
Stems of asparagus as weapons ,spears,1
Gets better or gets back ,recovers,3
"Grant, confer ",award,1
"Concurred, assented ",agreed,1
Continuous record of events in order of time ,chronicle,1
Lasting ,durable,6
Tool for cutting grass with blade on long pole ,scythe,1
Agricultural complex ,ranch,3
Culmination,climax,3
Column,pillar,1
Goddess of retribution ,nemesis,4
Military encirclement ,siege,1
Stole ,purloined,5
Tropical fruit ,mango,1
Book by Defoe,moll flanders,2
Area of variation ,range,8
Candle fibre ,wick,7
Involving death ,fatal,1
