CLUE,ANS,POS,FOUND IN
"Admittance, entree ",access,2,Access permit
Equipment ,kit,11,"Kits (toolkits, survival kits etc.)"
Land surrounded entirely by water,isle,5,Islet
Houseplant of lily family ,aspidistra,9,Cast Iron Plant (Aspidistra elatior)
Nationality of a citizen of Helsinki ,finn,2,Finnish
Fly larva ,maggot,1,"These larvae are also commonly known as maggots and can be seen wriggling on decaying organic matter, such as rotten food or carrion."
Consent ,agree,4,Agreement
North African city ,tunis,3,"Tunis, Tunisia"
Deserter ,renegade,4,"Renegade (someone rejecting norms, possibly including duties)"
Paper fastener ,staple,1,Stapler
Mechanical man,android,17,Android (from science fiction; generally refers to robots designed to look like humans)
Import ,meaning,1,"Evelyn Witts, I would approach the clue ""Import"" by considering all possible meanings: as a verb meaning 'to bring goods or services into a country from abroad,' and as a noun referring to 'goods brought in through importation.' Here are 20 words that could fit both interpretations of this crossword clue, depending on its context within the puzzle:"
Carpenter's tool for a pair ,brace,15,Brace (brace and bit tool)
