CLUE,ANS,POS,FOUND IN
Summit ,apex,5,Apex (the topmost point; also metaphorically used in contexts such as career or achievement)
Map ,chart,5,Navigational chart
"Advised or instructed, like barrister ",briefed,20,"Briefed (on cases, which involves advisement)"
Simple ,easy,19,Easygoing (relaxed and uncomplicated in nature)
Specimen ,example,4,An example or exemplar can be another use of 'specimen' which emphasizes its role as an ideal or typical instance that represents others of its kind
Brother or sister ,sibling,1,Sibling(s)
Town and woodland bird ,pigeon,14,Woodpigeon
Canvas pavilion,marquee,14,Canvas marquee
Cry ,blub,9,Blubber
Regal (anag.) ,lager,1,"Lager - a type of beer, also sounds royal due to its 'regal' associations with celebrations and feasts."
"Staple food is too apt, strangely ",potato,4,Potato - Might be seen as oddly specific in regions where rice or maize are more prevalent.
