CLUE,ANS,POS
Kingdom ,realm,3
"Japanese dish, often cooked at table",sukiyaki,4
Tolerate,bear,5
Funfair ,carnival,1
Treeless Arctic region ,tundra,2
Equipped with weapons ,armed,1
Capable to be read ,legible,2
Carry ,bear,2
Prolong ,protract,14
Tap (US) ,faucet,1
Temporary period of quiet ,lull,1
Indian city ,delhi,2
Immature insect ,larva,1
"Strength, vitality ",energy,4
Seafarer ,mariner,2
Less wet,drier,1
Evergreen shrub ,oleander,10
Find - remnant of something,trace,6
Skull ,cranium,1
Sound of someone walking ,footfall,17
