CLUE,ANS,POS,FOUND IN
Old collectable item,antique,6,Antique Furniture
Avoid ,shun,10,Shunning
"Asterix, for example ",gaul,1,Gaulish (referring to the ancient Celtic inhabitants associated with Asterix)
Peter Sellers' Pink Panther inspector ,clouseau,1,"Inspector Clouseau (from ""The Pink Panther"")"
Formal recommendation to an employer ,reference,4,Certificate of Reference
Separated ,apart,3,"Dissolved - Completely separated, breaking apart, often used in chemistry and business contexts."
One making changes (in practices) ,reformer,1,"Reformer - A person who introduces changes in policies or practices, typically for improvement or to correct issues."
Of water ,aqua,20,"Aquatic life (the plants, animals and organisms that live in water environments like rivers, lakes, oceans etc.)"
Agave fibre ,sisal,1,Agave Sisalina (Sisal Plant)
Relative ,aunt,4,Uncle/Aunt
Cowboy film ,western,1,Spaghetti Western
Male bird ,cock,2,Cockatoo
Became motionless ,froze,8,Frozen
Fermented honey drink ,mead,1,"Mead - an alcoholic beverage made by fermenting honey with water and various fruits, grains, or hops."
Direct the eye to ,look,9,"Survey (verb) - To look over or examine in detail, as for information."
Type of window in roof,dormer,2,Dormer Window
A place of safety or sanctuary,oasis,19,Oasis (natural safe haven from the desert)
Route ,road,14,Crossroad
Two squared ,four,7,Quads (short form for groups of four)
Way of thinking ,attitude,17,"Mindset - The attitude towards learning, growth, and personal development that influences an individual's behavior and actions."
Large boiling pot,cauldron,1,"Cauldron - A large metal pan, typically used for cooking or brewing."
Sale of goods ,retail,3,Retailer
Aqualung ,scuba,2,"Scuba gear - Equipment used for breathing while diving, including the aqualung device."
