CLUE,ANS,POS
Leading Brexiteer's given name ,boris,7
Tight group of like things,cluster,1
Likeness; statue ,image,1
Entire and complete ,intact,4
Persistently avoid ,shun,2
Still ,unmoving,12
Greek letter E ,epsilon,1
Deadly ,lethal,4
"Indira -, Indian PM ",gandhi,1
Close acquaintance ,friend,1
Part of country surrounded by foreign territory,enclave,1
"Enormous, gigantic ",colossal,1
Fully developed ,mature,1
Doubts; reconsideration ,second thoughts,6
Armed soldier (hist.) ,musketeer,4
Shut ,closed,1
