CLUE,ANS,POS
Living in trees ,arboreal,1
Language widespread in East Africa ,swahili,1
The 50th state ,hawaii,2
Harmful,noxious,9
Rush - a job for life?,career,1
Clean and orderly ,tidy,1
"Southern African kingdom, capital Mbabane ",swaziland,1
West African country ,ghana,10
Ancient Greek with weak heel ,achilles,1
They are absorbent ,sponges,1
Pirates' flag ,jolly roger,1
Brought back to original condition ,restored,1
Fall down ,tumble,14
River in central Italy ,arno,4
Proverbially gluttonous seabird ,cormorant,12
Determined attempt ,effort,7
Earth (Latin) ,terra,1
Seat on horse or bike,saddle,1
Heavenly being ,angel,1
Chances ,odds,5
Very unkind,cruel,1
