CLUE,ANS,POS,FOUND IN
Clapping ,applause,5,Thumb applause (a form of silent clapping)
Allocates a task ,assigns,1,Assigns responsibilities
Be at odds,disagree,2,Disagreeing
(Of snow) melt ,thaw,1,Thawing
Lewis Carroll''s frumious monster,bandersnatch,2,Bandersnatch (imaginary creature from Carroll's works)
Broad smile,grin,1,Beaming grin
Inclined or took care of ,tended,45,Attended to
Italian poet ,dante,1,Dante Alighieri
Business room - position of responsibility or duty,office,1,Chief Executive Officer (CEO)
Scottish residence of the British royal family ,balmoral,1,Balmoral Castle
