CLUE,ANS,POS
Assert one's right to,claim,2
Zodiac sign ,aquarius,11
Men whose wives have died ,widowers,1
Picture ,image,2
Ten years ,decade,1
Relating to artistic writing ,literary,2
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,2
Immeasurably bad ,abysmal,1
Breed of antelope ,impala,1
Harbinger ,herald,6
Loss of memory ,amnesia,1
"Beliefs, dogmas ",tenets,2
Food item made with bleached flour ,white bread,1
Small African nocturnal primate with large eyes,bushbaby,8
A wine of the best grade ,grand cru,1
Steak type ,t-bone,3
Baseless ,unfounded,4
Seat of a monarch ,throne,1
Member of police force ,officer,1
Attire ,dress,3
Affectedly polite and refined ,genteel,3
