CLUE,ANS,POS
"Benign, innocuous ",harmless,1
Printer's medium ,ink,1
Row with two oars,scull,4
Tennis bat ,racquet,3
"Different, diverse ",varied,1
Handcart that holds groceries etc while shopping,trolley,2
Inflamed swelling ,boil,2
Puts or throws out ,ejects,15
Hold forth,orate,2
Female relative ,aunt,1
Unsightly ,ugly,1
Reflecting glass ,mirror,1
Young sheep ,lamb,1
Financial gain ,income,3
Small tube inserted into the body to give medication ,cannula,8
Covering of tree trunk,bark,1
Nerve cell ,neuron,2
