CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Rogue - tornado,twister,1
Dignity and assurance of manner ,poise,1
Robbed with the threat of violence ,mugged,1
Supporter in a conflict,ally,1
Sickness of the stomach ,nausea,3
Unrefined ,crude,5
Places of worship ,temples,4
"Breaks out, gets away ",escapes,1
Suffering of body or mind ,pain,1
Roman god ,cupid,9
Dishonest man ,rogue,9
Seeker of alms ,beggar,1
Eccentric person like peculiar sphere ,oddball,6
"View, judgement ",opinion,1
French soft cheese ,brie,1
Golf peg ,tee,1
Haulage vehicles ,tractors,4
Fe ,iron,1
Strong ,potent,11
Legal representative ,lawyer,1
