CLUE,ANS,POS
Pieces of broken glass ,shards,1
South African currency,rand,1
Young cow ,calf,1
Dirge ,lament,2
Building for travellers ,hotel,10
Impale ,transfix,8
"Differ, dissent",disagree,1
Treat with disrespect ,insult,2
Person who jeers speaker from the crowd ,heckler,1
"Uninvolved, distant ",aloof,1
Way of bearing one's body ,posture,1
Spud ,potato,1
Pennine town in Greater Manchester ,rochdale,1
Legal enactment ,statute,1
Chrysler Building city,new york,1
"-- Monroe, US actress ",marilyn,1
Languished ,pined,4
Woman's garment,blouse,1
Gift (to charity) ,donation,1
"Examined, tried ",tested,14
