CLUE,ANS,POS,FOUND IN
Floor-covering ,carpet,1,Carpeting
Don't hold on,let go,14,Let go of the past
Crossbred ,hybrid,1,"The resulting progeny can possess characteristics of both parents and may benefit from heterosis (hybrid vigor), which often leads to improved growth rates, fertility, survival, and yield compared to their purebred counterparts"
Unit of current ,amp,1,Ampere (A)
"Old German kingdom, capital Berlin ",prussia,17,Prussian territories (post-medieval influence in the area)
A French mister ,monsieur,1,Monsieur Dupont
Halcyon -- yellow ,golden,1,Golden era
Append ,affix,10,Affixing
In the original place ,in situ,10,"In situ (Latin for ""on site"")"
North African capital ,tunis,2,"Tunis, Tunisia"
Like lawns or pasture ,grassy,19,Grassy knolls
London Cockney area ,east end,1,East Ender (person from the East End of London)
