CLUE,ANS,POS
Quickly and without warning ,suddenly,1
"Infuriated, outraged ",incensed,5
Creature with two feet ,biped,1
Maritime,nautical,3
"Mount, ascend ",climb,1
Office; desk,bureau,1
Commercial vehicle ,van,4
Wanting too much ,greedy,1
"Long, narrow ranges of hilltops ",ridges,1
Diminish ,lessen,2
Fixed to the spot like a plant ,rooted,4
Scottish dance ,reel,2
"Range, extent ",scope,5
Chaos ,mayhem,5
Substance exuded by acacia ,gum arabic,3
"Mockery, ridicule ",derision,1
Paid killer ,assassin,2
Innate ,natural,3
Naval officer ,admiral,1
