CLUE,ANS,POS,FOUND IN
Energy units ,calories,17,Calorie per gram (cal/g) - The amount of energy produced when burning a single gram of a substance in calories.
Egyptian canal ,suez,2,Suez Canal
Recorder in driver's cab ,tacho,4,Tachometer - Measures the engine's RPM (revolutions per minute).
Perform ,play,1,"Act - To perform in front of an audience, typically as part of a play or movie production."
"Harmony, concurrence",accord,10,Accord - An agreement or harmonious relation between people or groups.
Paperback ,book,2,Booklet
Be present at ,attend,1,Attendance
"Glaswegians, Aberdonians etc ",scots,14,"Selkie (mythological sea creatures in Scots folklore, believed to be shapeshifters between humans and seals)"
Chinese dynasty -- Flash Gordon's foe ,ming,5,Ming Dynasty (Jiajing Emperor) - An era known for its rich cultural heritage and might be interpreted as a dynasty worth opposing Flash Gordon.
South West Africa,namibia,1,"Namibia - Official name for South West Africa, a country located in Southern Africa."
