CLUE,ANS,POS,FOUND IN
Enclosure set back or indented ,recess,2,Recessed
Cardinal number ,seventeen,17,Seventeenth
Entrance ,gate,1,Gateway
Colour ,green,16,"Emerald green (referring to a bright, lively color)"
PhD or D.Phil ,doctorate,1,Doctorate in Philosophy
Private teacher ,tutor,3,One-on-one tutor
Run away secretly to marry,elope,4,Vanish covertly: elopement
Fertiliser ,manure,8,Earth's natural replenisher (when referring to manure)
Irish ferry port ,rosslare,2,Rosslare Europort
Grotto ,cave,1,Cavernous cave
