CLUE,ANS,POS,FOUND IN
Helical shape ,spiral,5,Spiral staircase
Garish ,loud,6,Loud and ostentatious
Not often come across ,scarce,6,Scarcely met
Smoothing with heat ,ironing,6,Ironing out creases
Rub out ,erase,1,Erase completely
Causing death ,lethal,11,Lethal toxin exposure
Sure ,certain,6,"Clear affirmation, leaving no room for uncertainty"
Spooky ,eerie,5,Eerie atmosphere
Loud harsh cry as of parrot or chicken ,squawk,1,Screeching squawk
An up-slope ,ascent,12,Ascent path
Prize ,trophy,18,First place trophy
Accumulate ,hoard,5,Hoarded assortment
Small hard growth on skin,wart,7,"Verruca (warts): Growths on the skin caused by human papillomavirus (HPV), which might feel rough or hard."
Useful thing,asset,2,Valuable asset
Not favoured by chance ,unlucky,7,Inadvertently unlucky
Extra-terrestrials ,aliens,8,Interspecies aliens
Later on ,after,4,Afterward
Place or set apart ,isolate,2,Isolated
Aubergine ,eggplant,1,"Eggplant (in American English, commonly used for the vegetable)"
Stone worker ,mason,1,Stonemason
Extent of something's outer part,surface area,19,Sphere's surface area (for three-dimensional objects)
