CLUE,ANS,POS,FOUND IN
Children's periodical ,comic,5,Comic strip
Santa tour for space traveller ,astronaut,15,Astronaut reindeer
Peak (of cap); be very full ,brim,1,Brimmed
Hold spellbound ,enthral,3,Enthralling
1979 US film about Vietnam,apocalypse now,1,Apocalypse Now Redux
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1,Wagnerian (associated with the works of Richard Wagner)
Metal joint,weld,1,Welded connection
"Verify, examine ",check,3,Check out
Inapt (anag),paint,2,Paint (anagram) - A noun referring to a substance used for coloring or protecting surfaces; does not match 'inapt'.
Tennis court feature ,net,2,Netting
"The universe, all things ",creation,6,All creation
Football's whistler ,ref,1,Referee
"Omar ..., film actor ",sharif,4,Omar Sharif Jr
Easy - without suffering ,painless,6,Painless experience
