CLUE,ANS,POS
Ideal ,optimal,3
Style popular in the 1920s and '30s ,art deco,1
Vertical parts of stairs ,risers,1
Ramshackle ,dilapidated,1
Disastrous ,catastrophic,3
Ovum ,egg,8
(Of duck) moving bill in water while feeding ,dabbling,1
Channel north of Isle of Wight ,solent,1
Five-cent coin (US) ,nickel,1
Delicate ornamental metalwork,filigree,1
Allowed to enter ,admitted,1
Word for word ,verbatim,1
Actor with non-speaking role ,extra,1
"Settled, found a solution ",resolved,1
Small stone ,pebble,1
"Diamonds, rubies, sapphires etc ",jewels,3
Prohibitions buy custom or religion ,taboos,1
Science of speech sounds,phonetics,1
Walk arrogantly ,swagger,2
Animal with a sting in its tail ,scorpion,1
Pacific islands region ,oceania,1
Dispensary ,pharmacy,1
Clarified butter used in Indian cooking ,ghee,1
Cited ,quoted,1
Boy ,lad,1
Gem weight unit,carat,1
