CLUE,ANS,POS,FOUND IN
Cloak-and-dagger ,secret,1,Secretive
T; Argentinian dance ,tango,1,"Tango: This iconic dance originated in the Rio de la Plata area, which includes Argentina and Uruguay, during the late 19th century."
S. African mongoose ,meerkat,15,Comparable to meerkats and hyenas (in appearance/behavior)
Supporter or fan ,admirer,4,Zealous admirer
Organization of people or resources that can be shared ,pool,17,Assembly (referring to the coming together and pooling of resources)
Season ,spring,2,Springtime
Go away ,depart,1,Departing
Radioactive metallic element ,radium,3,Radium (Ra) - Once widely used but now recognized as hazardous due to its intense radioactivity.
Fortress,castle,5,Keep (medieval castle)
"Constraint, coercion ",duress,14,Controlled consumption under duress
Took a secret look ,peeked,1,Peeked curiously
Extreme fear ,terror,13,Frozen in terror
Stops ,ceases,1,Ceases to function or operate
Cut down on ,reduce,1,Reduce intake
Water round a castle,moat,1,Castle moat
Weep ,cry,19,Emotional upheaval (a situation in which someone might cry)
Like an omelette ,eggy,1,Eggy-feelings
Busy insects ,ants,2,Active ants
Bird (of peace?) ,dove,12,Symbolic dove representing peaceful intentions
