CLUE,ANS,POS
Neither animals nor vegetables ,minerals,2
Spike on plant ,thorn,1
Sympathy ,fellow feeling,7
Worn away by weather ,eroded,1
Go down ,descend,1
Slope on road surface ,camber,9
Man-made lake of stored water ,reservoir,1
Combine ,unify,13
Deceived ,duped,2
Practised for public performance,rehearsed,1
Large bivalve ,clam,2
Smoking accessory,lighter,1
Deduce,infer,1
Its capital is Sofia ,bulgaria,1
''Of shoes - and ships - and sealing wax / Of ... - and kings'' (Lewis Carroll) ,cabbages,1
One of the Seven Dwarfs,grumpy,2
Joint of a finger when the fist is closed ,knuckle,1
School furniture item ,desk,1
Dawn ,sunrise,2
