CLUE,ANS,POS
Choke ,throttle,14
Calculate approximately ,estimate,2
Defeat by superior ingenuity ,outwit,1
Reverie ,dream,1
Sway on the brink,teeter,4
Of birth ,natal,1
Hungarian stew ,goulash,1
Breastbone ,sternum,4
Wooden hammer ,mallet,1
Direction of the rising sun ,east,1
Peas grow in one ,pod,1
Crown or headband as sign of sovereignty ,diadem,1
The defendant ,accused,1
Put up with ,tolerate,1
Slightly drunk ,tipsy,4
Distance from equator measured in degrees ,latitude,1
Fluid collected by bees ,nectar,1
Improvement in quality ,enhancement,3
Good enough ,adequate,1
South American river ,amazon,1
A facial twitch ,tic,2
Fragrance,aroma,3
Old ,ancient,2
