CLUE,ANS,POS,FOUND IN
Actual; coin ,real,3,Real money
Describes poorly groomed hair ,shaggy,11,Shaggy crop
Scruffy; unfair ,shabby,5,Shabby attire
Greek god of the sea ,poseidon,8,Neptunian (connected with Poseidon himself)
Leave quickly and secretly ,abscond,16,Abscond secretly
A cloche (anag) - spiral cavity of the inner ear,cochlea,8,Cochlear coil
Circular ,round,1,Roundabout route
Concerning home affairs ,domestic,1,Domestic policy
"Requires, is in want of ",needs,1,Needs - when indicating a requirement for something essential or beneficial
Falsehood ,lie,3,Mistaken belief
Snatch,grab,1,Swiftly grab
Breed of horse ,arab,2,Arabian
Unreal ,illusory,19,"Illusory (something deceptive, seemingly real but not actually so)"
"Franz ....., Czech author of 'The Trial' ",kafka,1,"Born on July 3, 1883, in Prague, which then was part of the Austro-Hungarian Empire, Kafka's writing style and themes have profoundly influenced modern thought"
Spring back ,bounce,2,Bounce back swiftly
Unwell ,ill,5,Illness-ridden
Raised crease ,ridge,18,Bent ridge (on a hard object)
