CLUE,ANS,POS,FOUND IN
Non-systematic way to discover solution ,trial and error,10,Employing trial and error techniques to test various answers and their suitability for completing the crossword grid.
Variety of brassica ,cabbage,1,"Aggregatum group: Includes plants such as cabbage, kale, broccoli, cauliflower, Brussels sprouts, collard greens, kohlrabi, and turnips."
Eating disorder ,anorexia,1,"Anorexia nervosa: A psychological eating disorder characterized by an intense fear of gaining weight, leading individuals to severely restrict their food intake and develop a distorted body image."
Immoderate eater,glutton,3,Gluttonous
Prefix meaning many ,multi,2,Multi-
Liquid ,water,2,Watery substance
Speech impediment ,stutter,1,"Stuttering: Rapid, involuntary repetitions or prolongations of sounds."
Lover of fine eating ,epicure,1,Epicurean
Do needlework ,sew,1,Sewing
Very hot period ,heat wave,8,Heat wave (within the context of a very hot period)
Continuing at full strength or intensity ,unabated,13,Unabated strength
Depletes the fools ,saps,7,Saps foolish spirits
Pile ,heap,7,Layered heap
Agatha Christie's Belgian detective ,poirot,1,"Sayers specifically for her mystery novel ""Unnatural Death,"" also known as ""The Dawson Family."" However, if the reference is meant to allude to Agatha Christie's famous detective Hercule Poirot, it would not be accurate since he is Belgian but was raised in England"
Imperial land measures,acres,1,"Acres: A unit of area measurement used in the imperial system, equivalent to 43,560 square feet or 4,840 square yards"
Make (someone) used to (something) ,accustom,12,Accustomed (as an adjective)
