CLUE,ANS,POS
"Japanese dish, often cooked at table",sukiyaki,1
Tolerate,bear,4
Break loose - flight,escape,1
Funfair ,carnival,1
Assist or encourage ,abet,6
Treeless Arctic region ,tundra,1
Equipped with weapons ,armed,1
Of the Middle Ages ,medieval,2
Temporary period of quiet ,lull,4
Indian city ,delhi,1
Immature insect ,larva,2
"Strength, vitality ",energy,4
Seafarer ,mariner,2
He's the one owed the money ,creditor,2
Mad dog disease ,rabies,1
Find - remnant of something,trace,1
Skull ,cranium,4
