CLUE,ANS,POS,FOUND IN
Russian dictator ,stalin,2,Stalin (notorious Soviet leader during the mid-20th century)
Car (US) ,auto,19,Vintage automobile
Latin poet ,virgil,1,Virgilius (Virgil)
Male fertilising organ of flowering plants ,stamen,3,Stamens (collectively as they contain the male organs)
"With tender, nostalgic or sad feelings ",sentimental,3,Sentimentally
Fasten; level game ,tie,2,Tie up
Tail vertebrae ,coccyx,5,Coccyx (part of the tailbone)
Accessible to all ,public,6,Publicly available
It connects points of equal air pressure ,isobar,1,Isobars
Game in which the answer is acted out ,charade,1,Charades
