CLUE,ANS,POS
"Draw out, evoke",elicit,6
Unit of electrical energy ,kilowatt-hour,2
Let-up ,respite,7
Flabbergast ,astound,11
Lie on surface of water,float,1
Facts ,data,5
"Going on and on, interminable ",endless,1
Alter ,amend,44
Fasteners with threaded shanks ,screws,2
Applaud ,cheer,5
Public fuss,furore,6
Firmly fixed or free from uncertainty ,secure,3
Flee ,escape,1
"Informally, an important person - sounds loud ",big shot,1
Winter sport ,skiing,1
Ownership ,possession,1
Lloyd Webber musical set in Argentina ,evita,1
Pull hard ,yank,1
Simple arithmetic ,addition,1
Rebound from surface as missile might - hectic or what? ,ricochet,1
Fungus used in baking ,yeast,1
Asian country ,india,3
