CLUE,ANS,POS
Ben Hur's car ,chariot,1
Hallucinatory state of wild excitement,delirium,4
Unsurprising,predictable,2
Unit of length ,inch,1
Dentures ,false teeth,1
Reasonable ,logical,2
Of the same value ,equal,13
Ethylene glycol ,antifreeze,1
A tough and testing time ,ordeal,2
Member of orchestra,cellist,2
House of concubines ,harem,1
Grown-ups ,adults,1
Scientist; type of shop ,chemist,5
Danger ,hazard,2
Dorset seaside resort ,swanage,4
Gobbledygook,gibberish,5
To do with sense of touch ,tactile,1
