CLUE,ANS,POS,FOUND IN
Weighing instrument ,scales,7,Beadle's scales
Pronged implement ,fork,8,Three-pronged fork
Dog's lead ,leash,1,Puppy leash
Engrave ,etch,3,Etched
In due course,later,10,Due to happen later
Underwear ,lingerie,12,Lingerie (as part of intimate wear)
Jump suddenly ,leap,1,Abruptly leap
Winding sheet ,shroud,8,Soul's shroud
Blackberry plant ,bramble,2,Bramble species
An arrow poison ,curare,6,Curare (traditional arrow poisons)
"... vera, a soothing plant ",aloe,5,Aloe vera
Hairy,hirsute,9,Hirsute (marked with a profusion of stiff bristles or hairs)
Saves ,rescues,7,Rescues resources
Root used as a coffee substitute ,chicory,2,Chicory root
