CLUE,ANS,POS,FOUND IN
One of Lear's daughters ,cordelia,3,"Cordelia (after a twist in the story, as she is banished rather than dying like her sisters)"
Legal proceeding brought by one party against another,action,2,Civil action
Corpse ,body,1,Lifeless body
Audacious robbery,heist,1,Daring heist
Outlook or aspect,prospect,2,Prospects
Rapid alternation of notes ,trill,9,Trills
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1,The Great Gatsby
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1,Alamo Siege
Express gratitude to ,thank,1,Thank you so much for your generositsy!
Prepare for publication ,edit,15,Authorship credited appropriately
What Jack Sprat's wife couldn't eat ,lean,14,Lean portions
Half-melted snow ,slush,1,Slushy
