CLUE,ANS,POS
Insect drawn to flame ,moth,1
Standard of perfection ,ideal,1
Salt water expanse,ocean,1
Uncontrollable muscle contractions ,spasms,1
Home made of blocks of snow ,igloo,2
Incendiarism ,arson,1
Old cartoon sailor,popeye,1
Creator of ceramics ,potter,1
Hereditary molecule ,gene,1
String quartet instrument,cello,3
"TV's USS Enterprise, for instance ",starship,1
Unconscious state ,coma,11
Syncopated music style ,ragtime,4
Come to rest -- North Yorkshire market town ,settle,10
Falsehood ,untruth,8
Accent ,emphasis,8
