CLUE,ANS,POS,FOUND IN
Unable to move ,inert,3,Inertia-bound
Son of a sovereign ,prince,6,Hereditary prince or princess
Co-operative friend,ally,6,Understanding ally
Happening without warning ,sudden,3,Suddenly
"W. B. --, Irish poet ",yeats,1,"Yeats, the iconic Irish poet known for his significant contribution to modernist poetry and as a driving force behind the Irish Literary Revival movement"
Time for finishing ,deadline,11,Edge of deadline
Dickens book ` `Nicholas ........' ' ,nickleby,1,"However, if you meant a different character from another of Dickens' works that starts with ""Nicholas"" and are seeking related words or phrases, one notable example would be Nicholas Nickleby:"
Relating to mankind ,human,1,Humanity
French opera composer ,massenet,8,"Massenet (e.g., Esclarmonde)"
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1,Catnip (Nepeta cataria)
Celestial body ,planet,9,"When a habitat is destroyed, these species may have nowhere else to go, leading to population declines, reduced genetic diversity, and even their complete disappearance from the planet."
