CLUE,ANS,POS,FOUND IN
Plunge into liquid ,immerse,1,Immerse oneself
Canons and creeds ,tenets,9,Faith-based tenets
Subject to scrutiny ,examine,13,"Critical review phase: A stage in research or analysis where materials are examined closely and rigorously to ensure accuracy, validity, and completeness."
Chose by poll ,elected,1,Elected favorite
Call upon in prayer ,invoke,6,Invoke blessings
Make a mistake ,err,1,Error made
Estimate value of - speed,rate,7,Accelerated
Never wearying ,tireless,1,Tireless energy
Morality ,ethics,17,Virtue ethics (philosophy related to morality)
Choose ,pick,19,"Picky Eating Habits: A behavioral pattern where individuals, typically children, show resistance to eating a variety of foods, preferring to consume only select items or types of cuisine."
Divine messenger ,angel,1,Angelic herald
Whole and complete ,entire,1,Entirety
Great fear ,terror,6,Petrifying terror
Cattleman,rancher,2,Livestock rancher
Small skin spot ,freckle,4,Freckle (miniature spot resulting from sun exposure)
