CLUE,ANS,POS
Dabbler in the arts,dilettante,6
Definite,certain,7
Merriment ,mirth,12
Receptacle for household rubbish,dustbin,4
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
"Concept, belief ",notion,2
One not eating or using animal products ,vegan,2
Look up to ,admire,1
"Circular band of flowers and leaves, often seen on graves ",wreath,1
Member of travelling people,nomad,3
Cards taken in excess of the contract in Bridge ,overtrick,1
Enthusiastically ,eagerly,4
