CLUE,ANS,POS
Internal framework ,skeleton,1
Highly skilled musician ,virtuoso,1
Long heroic story ,saga,2
Betrayal of a trust ,treachery,1
Manipulate; manage ,handle,10
First ,initial,10
Patron or backer ,sponsor,1
Solid - business ,firm,6
Low dam ,weir,1
Knee-cap ,patella,1
A clairvoyant ,seer,3
Official ban on trade ,embargo,1
Wide area ,expanse,11
Chess piece ,knight,3
A one-storey dwelling house ,bungalow,3
Tribe ,clan,1
Eye inflammation ,iritis,4
Heavenly body,comet,4
Withdraw from union ,secede,1
Pig's foot ,trotter,3
Like a teddy bear? ,cuddly,1
Someone learning to paint ,art student,5
1939 Greta Garbo film ,ninotchka,2
Shout ,yell,1
Valuable or cherished ,precious,3
Brief; abrupt ,terse,18
Double-reed instrument ,oboe,3
Traverse ,cross,1
City of northern Italy ,milan,1
Social insect ,ant,1
Simple way to secure two rope ends,reef knot,16
Seeming ,apparent,2
Colour ,blue,2
"- Garbo, Swed. actress ",greta,1
