CLUE,ANS,POS
Listen to,hear,1
Enclosed drain under a road or railway ,culvert,2
Underarm protection? ,deodorant,2
Perimeter ,circumference,3
Units of electrical resistance ,ohms,9
Former British rule ,empire,1
Residue of a fire ,ash,16
Group formed to limit competition ,cartel,1
Trojan hero,hector,9
Inequality ,disparity,1
Intrepid ,fearless,5
Spanish painter born in Greece ,el greco,1
Game bird (in a pear tree?),partridge,9
Tins need one,opener,9
Look over ,survey,5
Aphorism ,maxim,8
1966 Michael Caine film,alfie,3
