CLUE,ANS,POS
Norwegian city ,oslo,4
"Not liable to, perhaps disease ",immune,1
Porous substance to absorb liquid ,sponge,1
Thin and easily torn ,flimsy,11
Driver's violent anger ,road rage,1
"Annelid worm, used in medicine of old",leech,1
Cancel out,nullify,8
Slender ,thin,1
Greek tragedian ,aeschylus,2
A synthetic fabric ,nylon,2
Radio identification ,call sign,3
Police officer,inspector,9
Measuring stick ,ruler,3
"Pillager, plunderer ",raider,1
Handsome young man of Greek mythology ,apollo,3
Men who are mighty in battle ,warriors,1
Abnormal body sac containing fluid ,cyst,1
Pain-relieving,anodyne,20
Self-government in local matters ,home rule,4
Scale for shoe fasteners ,laces,1
Immature form of insect ,larva,1
Nightclothes,pyjamas,3
Sweetheart ,darling,7
Police weapon ,taser,2
Baby swan ,cygnet,1
Regular,usual,8
Surprise greatly or daze ,stun,8
