CLUE,ANS,POS
Italian cured pork ,pancetta,5
Acknowledgments of payment ,receipts,1
Tourist attraction of Rome ,colosseum,1
Eccentric - irritable ,cranky,1
Broad prospect ,vista,1
In each other's company ,together,1
"Force, pressurise ",coerce,1
Concoction ,brew,2
Abdominal pain ,colic,1
Effect produced by playing a series of notes very rapidly,glissando,1
Barrier to trade ,embargo,6
Minutiae ,trivia,2
Wise men ,magi,1
Cook in hot water,boil,5
Metal bolt ,rivet,4
Property renter ,tenant,1
Law officer ,sheriff,1
Ten years,decade,1
"Ransack, plunder ",loot,2
Living being ,animal,8
Good-natured chaff ,banter,2
Japonica,camellia,2
Quest ,search,17
