CLUE,ANS,POS,FOUND IN
Season of falling leaves ,autumn,1,Autumnal
Moll Flanders author ,defoe,1,"However, if you're looking for the creator behind this renowned work of literature, that would be Daniel Defoe"
Small close-knit group,clique,4,Cozy clique
Slack,loose,1,"Loose or slack: A condition where something is not tightly held, fixed, or attached; in terms of communication, it refers to informal online interactions that are casual and relaxed."
Roman god of the sea ,neptune,3,"Triton (son of Neptune, not a deity but associated with him)"
Motherly,maternal,5,Affectionate maternal instincts
Top of door or window frame ,lintel,10,"Lintel (horizontal structural bar at the top of an opening, such as a doorway or window)"
Wireless ,radio,1,Radiofrequency
Escaped or avoided ,evaded,8,Evaded capture
"British landscape and seascape painter, d.1851 ",turner,1,"JMW Turner (Joseph Mallord William Turner) - Known for his expressive colorizations, imaginative landscapes, and turbulent marine paintings that captured the awe of nature."
Quick look ,glance,2,Hasty glance
Estrange ,alienate,1,Alienated
Hexagonal comb creator,honeybee,1,"Insect: Specifically, a honeybee or bumblebee, known for creating hexagonal honeycombs within their hives."
Branch of study of the physical world ,science,2,Natural Sciences
Find - Scott's ship,discovery,13,Discovery Expedition yacht
"Long, narrow hilltop ranges ",ridges,1,Elongated ridges
Idolise ,worship,10,Worship ardently
Unwanted plant ,weed,2,Weeds
