CLUE,ANS,POS
Get bigger ,grow,2
Object thrown in field sports ,discus,14
Uncommon ,rare,1
Discharge; give expression to,vent,2
They decide outcomes of contests ,judges,1
Ought to ,should,1
Glass container in the laboratory ,test tube,3
Put on special clothes ,dress up,3
Furthest extent ,limit,7
Accounts checker,auditor,1
Standards of perfection ,ideals,1
Involving hard work ,laborious,2
With much to do ,busy,1
Bigotry ,bias,10
The immaterial part of a person ,psyche,4
Intensely angry - dark bluish grey ,livid,4
House of ill-repute ,bordello,6
Polynesian garland ,lei,1
Gains points ,scores,1
Not occupied ,vacant,4
