CLUE,ANS,POS
Prudent ,wise,1
"Caught in position with no escape, like rat ",cornered,1
Small busy insect ,ant,1
Seem or materialise ,appear,1
Large cask,hogshead,12
Not abstract or imaginary ,concrete,5
Defeat ,conquer,3
Kidnap ,abduct,2
Enemy captive ,prisoner of war,1
'. . . . . goeth before a fall' ,pride,1
"Daunt, intimidate",overawe,1
Stay on as if reluctant to leave ,linger,1
Young geese ,goslings,1
Foremost ,prime,3
Madagascan primate ,lemur,1
Most aged,eldest,1
Home ,abode,3
Extreme unkindness,cruelty,2
Unpaid player ,amateur,2
Joined two ends of rope together by weaving ,spliced,19
Fragment or morsel ,scrap,8
Survey of how people have just voted ,exit poll,11
Collected ,gathered,2
Worm - food,grub,15
