CLUE,ANS,POS
Estate car ,station wagon,1
Temporary discharges of workers ,layoffs,1
"Marlon --, US actor ",brando,1
Artist's black material ,charcoal,1
Main constituent of the air ,nitrogen,1
Pat on the back,kudos,20
More eco-friendly ,greener,1
Make vague ,blur,4
Pirouette ,revolve,4
Metallic element ,tin,5
Scandinavian country ,norway,1
Fermented feeding stuff for cattle ,silage,1
Part of the foot ,instep,8
Absolutely horizontal ,level,2
Despite the fact that ,although,18
Allotted portion ,share,3
Lack of rainfall,drought,1
Small children ,tots,3
Adherent of Indian religion ,hindu,6
Middle Eastern market ,bazaar,2
Word book ,thesaurus,4
