CLUE,ANS,POS
Grassy plains of Argentine ,pampas,1
Deep gorge or ravine ,canyon,1
Male relatives ,uncles,3
Noise of an explosion ,bang,6
Tested or scrutinised ,examined,4
"People, especially if posh ",gentry,3
Map-line showing places with equal air pressure ,isobar,1
Way in ,entrance,1
Small biting fly,midge,1
"Hurting, painful ",sore,4
Agile ,nimble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,1
Altruistic,selfless,10
Depart; permission ,leave,6
Land once belonging to a nobleman,manor,1
Earnest request ,plea,2
"Desire or liking, for power or food ",appetite,1
Story ,narrative,1
"Songwriting partnership, Rodgers and -- ",hart,2
Fearful expectation ,dread,4
Recreate (past event) ,reenact,5
