CLUE,ANS,POS
Dumb show ,mime,2
"Souvenir, reminder of past events ",memento,1
'England expects' admiral ,nelson,1
Distant ,remote,2
Not fit for eating ,inedible,7
Leave out ,omit,1
Burn with hot liquid,scald,1
Turkish title ,pasha,1
"Red Sea country, capital Asmara ",eritrea,1
From a fabulous traditional story,legendary,3
Fertiliser (from heap or bin) ,compost,1
Seize quickly ,snatch,2
"Border, fringing ",edging,3
Huge ,vast,8
"Explore in search of something, perhaps gold ",prospect,1
Air gun shot ,pellet,1
Sudden brilliant idea ,inspiration,3
Tall vase ,urn,1
Blew up ,exploded,1
Sew; embellish ,embroider,2
Wanderer ,nomad,3
"Unfastened, lace say ",untied,8
Spittle ,saliva,1
Nickname of John Wayne,duke,1
Showing favouritism ,partial,3
Biblical progenitor of the human race ,adam,1
Uphold ,sustain,6
Deprived by death as of a spouse ,bereaved,2
Nordic country ,sweden,1
Member of community ,citizen,1
Split or separate into parts ,divide,1
Remember ,recall,1
Move with a circular motion ,gyrate,11
Llama with long silky hair ,alpaca,2
Amazing person or event,marvel,7
Way of thinking or behaving ,attitude,3
Needing a drink ,thirsty,1
