CLUE,ANS,POS
Living in trees ,arboreal,1
Plenty,ample,15
Assistance ,aid,1
Language widespread in East Africa ,swahili,1
Case for a sword ,scabbard,1
The 50th state ,hawaii,1
Slender tower with balconies ,minaret,7
Mortuary ,morgue,5
Clean and orderly ,tidy,3
"Southern African kingdom, capital Mbabane ",swaziland,1
West African country ,ghana,2
Parvenu ,upstart,1
Pirates' flag ,jolly roger,1
Gifts ,presents,1
Brought back to original condition ,restored,1
Fall down ,tumble,1
European bird ,yellowhammer,19
Determined attempt ,effort,2
Musical drama ,opera,1
Seat on horse or bike,saddle,1
Heavenly being ,angel,1
Chances ,odds,2
Insubstantial,thin,14
Very unkind,cruel,3
Great happiness and exhilaration ,euphoria,3
Soapy froth ,lather,1
Plummet ,fall,3
Younger or lower in rank ,junior,2
Influenced or touched by an external factor ,affected,1
Flat and smooth ,even,9
Don't let go - just a mo' ,hang on,1
Early bedtime enforced by military ,curfew,1
Gulf state ,qatar,5
Irritate ,annoy,8
Throw (dice) ,roll,1
Illness ,malady,5
Prudent,careful,11
Dishonest man ,rogue,11
