CLUE,ANS,POS,FOUND IN
Author of Lady Chatterley's Lover,lawrence,4,Mary Barton (another work of Lawrence inspired by societal themes)
Lustrous fabric ,damask,11,"Damask - A reversible patterned woven fabric, traditionally made from silk but also available in other materials, with various lustrous finishes."
Harmful,noxious,6,"Noxious - Dangerously harmful and offensive to the senses, particularly smell or taste"
Cod-like fish ,ling,13,Kabeljou (African snook-like fish resembling cod in appearance)
Rush - a job for life?,career,1,"Perpetual - lasting forever or for an indefinite period, somewhat analogous to a lifelong career commitment."
Make uncomfortable,embarrass,14,Embarrassing
Mount . . . . . . . . in USA has carved heads of presidents ,rushmore,6,Mount Rushmore
River in central Italy ,arno,1,"Arno - A major river flowing through Tuscany, renowned for its scenic beauty and historical significance."
Proverbially gluttonous seabird ,cormorant,6,Cormorant (often associated with a voracious appetite in folklore)
Earth (Latin) ,terra,1,"Terra - Latin term for ""earth"" or ""ground"""
Comparable ,similar,1,"Similar - Having characteristics or qualities in common, similar to each other."
Toothed wheel driven by a chain ,sprocket,15,Pedal-powered wheel (with toothed sprockets)
Miraculous food ,manna,5,"Manna - Biblical ""miracle"" food that God sent to feed the Israelites during their exodus from Egypt."
Eructate,burp,1,"Belch - to expel gas from the stomach through the mouth, often accompanied by eructation (burping)."
Act -- rotate ,turn,7,Turnover
Maritime ,nautical,6,"Chart (or Nautical Chart) - A detailed, scaled representation of the sea floor and coastal areas used by mariners to navigate safely at sea."
Edible entrails,offal,1,"Offal - refers to organ meat or entrails, often used in culinary contexts."
Shoot from concealment ,snipe,9,Elusive Sniper
Pot for ashes ,urn,10,Thermal vault (a part of a furnace where ash collects)
Third brightest star in the sky - run a caliphate (anag),alpha centauri,3,Alpha Centauri A
Distinctive sign,trademark,6,Trademark - A legally registered symbol or phrase that identifies and distinguishes a product or service.
Extreme deviation from the mean -- our tile (anag) ,outlier,4,Outlier - An observation that lies outside the range of most other observations in a statistical set.
Hearth goddess; a match ,vesta,5,Vesta (Roman equivalent)
English or Dutch glazed earthenware,delft,1,"Delftware - A blue and white pottery originating from the Netherlands, often featuring intricate designs and motifs."
