CLUE,ANS,POS,FOUND IN
Small restaurant ,cafe,11,"Greasy spoon (colloquialism for a small, local diner or cafe that may serve simple meals)"
"Collection of facts, information ",data,1,Data set
Consent ,agree,1,Agreement
In each other's company ,together,2,Togetherness
Abdominal pain ,colic,13,Colic (indirectly related to abdominal pain)
Swedish astronomer who devised temperature scale ,celsius,1,"Anders Celsius (originally developed the Celsius scale for temperature measurement, although not an astronomer himself but a physicist; the clue could be misleading)."
Minutiae ,trivia,1,Trivialities
Rotter (anag.) ,retort,6,Retorter
"Plant of the celery family; leaf is a herb, seeds a spice",dill,4,"Anethum graveolens (another herb, known as dill, which is a member of the same Apiaceae/Umbelliferae family)"
Cook in hot water,boil,2,Boil (as it is the primary method of cooking with hot water)
Metal bolt ,rivet,3,Riveted item
"Ransack, plunder ",loot,3,Looting
Living being ,animal,7,Animalia (scientific class name for animals)
Good-natured chaff ,banter,1,Harmless banter: Implies playful teasing that is not meant to offend and has a friendly tone.
