CLUE,ANS,POS,FOUND IN
Cloak-and-dagger ,secret,2,Secretive tactics
Man-made jet of water ,fountain,13,Fountain squirter
Organization of people or resources that can be shared ,pool,17,Common pool resource group
Season ,spring,3,Springtime
Go away ,depart,1,Departing
Musician's aid for pitch ,tuning fork,1,Tuning fork: Helps musicians establish a reference pitch by producing pure tones through its vibrating prongs.
Police rank ,superintendent,4,Chief Superintendent
Took a secret look ,peeked,1,Peeked discreetly
Extreme fear ,terror,6,Paralyzed by terror
Tax-free savings account ,isa,12,"KiwiSaver: New Zealand's mandatory superannuation scheme that provides a voluntary saving plan with employer matching, government contribution, and significant tax advantages."
Water round a castle,moat,1,Moat encircling fortress
Weep ,cry,2,Crying
Busy insects ,ants,2,Active ants
Bird (of peace?) ,dove,8,Gentle dove of peace
Unhappy ,sad,6,Sad-faced
