CLUE,ANS,POS,FOUND IN
Cold War term for the capitalist countries ,free world,1,"The ""Free World"" was often contrasted with the ""Soviet Bloc"" or ""Communist Bloc,"" which referred to the countries under Soviet influence."
Tear ,rip,19,Riparian
Castor and Pollux ,gemini,2,Gemini (the zodiac sign associated with the twins)
Accept without proof ,assume,6,Assume without investigation
Cause of general outrage,scandal,2,Public scandal
Yet to come,future,1,Future event
Go too far with ,overdo,1,Overdo it
Avidly enthusiastic ,zealous,1,Zealously ardent
Of water ,aqua,13,Aquatic
Relative ,aunt,7,Aunt or uncle
