CLUE,ANS,POS,FOUND IN
"27th US president, William",taft,15,Assassination led to Taft's succession
Hearing for an actor ,audition,1,Auditioning
Fleur-de-lis ,lily,1,Lily emblem
"Maxims, adages ",sayings,1,Wisdom's sayings
Perform exceptionally ,excel,16,Unparalleled excellence
Chop with an axe ,hew,4,Hewing logs
Cleopatra's snakes ,asps,2,Asps of Cleopatra
Spike on plant ,thorn,45,Thorns on plants - Some plants develop spikes in the form of thorns for protection.
Slope on road surface ,camber,13,Road camber
Sound like hostile or angry dog,growl,1,Growling
List ,table,8,Table of contents
Smoking accessory,lighter,2,Lighter or matches
Mass of something large,bulk,11,Monstrous bulk
Joint of a finger when the fist is closed ,knuckle,2,Knuckle (when the fingers are curled into a fist)
Horse's head in chess ,knight,2,Knight fork
