CLUE,ANS,POS,FOUND IN
Plunge into liquid ,immerse,1,Immerse  
Subject to scrutiny ,examine,1,Examined
Chooses ,opts,16,Adopts
Never wearying ,tireless,1,Tirelessness
Choose ,pick,16,Picking
Without beginning or end ,eternal,5,Eternality
Hole in a needle ,eye,1,Eyelet
Administrative assistant to commanding officer ,adjutant,6,Staff adjutant
Tourist attraction of Moscow,red square,1,Red Square  
Reptile with a bony shell ,turtle,3,"Chelonian (scientific term for tortoises, terrapins, and turtles)"
Cattleman,rancher,1,Ranchero
Seat of the high kings of Ireland ,tara,1,Hill of Tara
Armed body ,militia,16,Militiaman
F1 team and car maker,lotus,14,Lotus F1 Team
Run quickly - little taste - hyphen,dash,2,Dash-insipid
Hairpiece ,toupee,2,Toupeeamo
Yellowish fossil resin ,amber,1,Ambergris  
Actor's part ,role,1,Roleplay
